"Path","SizeKB","Modified"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\jobs.txt","0.49","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\logs-co-migrate\archived-DO_DO-RepoScan-ReadOnly_192357-20250909-192400-6636.txt","0.96","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\logs-co-migrate\DO_DO-Smoke_194856-20250909-211601-20040.txt","0.15","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\logs-co-migrate\DO_RepoScan_ReadOnly_213115-20250909-213116-20040.txt","0.31","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\16520.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\19844.json","0.36","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\20040.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\20584.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\24192.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\29088.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\29460.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\3496.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\6636.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\7228.json","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\CHECKLIST.md","0.25","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\MVP_TestPlan_Smokes.md","0.48","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\Packaging_Plan.md","0.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\PRD_CoAgent_MVP_filled.md","2.38","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\PRIVATE_POINTER.md","0.16","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\private\BP_Private.readme.md","0.14","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\private\CoAgent_BusinessPlan_PRIVATE.md","3.33","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\Risk_Register.md","0.51","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\ROADMAP_NextSprints.md","0.24","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\ROADMAP_Sprint1-2.md","0.64","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\Telemetry_Metrics_Plan.md","0.21","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\Test_Plan_Smoke_and_Regression.md","0.25","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\docs\User_Flows.md","0.57","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\ISSUEOPS.md","0.17","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\README.md","0.19","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\Export-Public-BP.ps1","0.66","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.75","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Publish-CoAgentDocs.ps1","0.59","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\MVP_TestPlan_Smokes.md","0.47","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\POSITIONING_OnePager.md","0.78","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\private\CoAgent_BusinessPlan_PRIVATE.md","4.5","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\private\Financials_10yr_model.csv","1.45","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\docs\ROADMAP_NextSprints.md","0.24","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\README.md","1.17","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Start-CoWatchers.ps1","0.62","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Status-QuickCheck.ps1","1","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Stop-CoWatchers.ps1","0.21","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Watch-CoTempInbox.ps1","1.39","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\original-scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\runtime\README_runtime.md","0.29","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\scripts\Run-SmoketestSuite.ps1","1.44","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\tools\Export-Public-BP.ps1","0.6","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.43","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\archive\original_input\CoAgent_v2\tools\StatusPack\Publish-CoAgentDocs.ps1","0.58","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\docs\00_README.md","0.65","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\01_Value_Proposition_Canvas.md","0.86","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\02_RATs_Assumptions_Test_Plan.md","0.67","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\03_Customer_Interview_Guide.md","0.32","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\04_Competitor_Scan.md","0.38","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\05_Pricing_Scenarios.md","0.25","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\07_MVP_Spec_MM_Consensus.md","0.39","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\08_Eval_Framework.md","0.28","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\11_Roadmap.md","0.21","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Adversarial_Scenarios.md","0.95","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\advisories\2025-09-10_intersession_orchestration.md","3.32","2025-09-11T00:08:03"
"C:\Users\Chris\Desktop\CoAgent\docs\ANNOUNCEMENT_RFC-0001_Public_Comment.md","0.48","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendices.md","0.38","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendix_CoModules_Marketplace_Flywheel.md","1.47","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendix_Curated_BPOE.md","3.36","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendix_Curated_CoModules.md","5.85","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendix_Curated_Workflow.md","5.12","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Appendix_DO_Header_Spec_v0.1.md","1.65","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\archived-DO_DO-RepoScan-ReadOnly_192357-20250909-192400-6636.txt","0.96","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\BL-001_CCTS_Fallback_Remediation.md","0.24","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\BL-002_PanelRegistry_Compaction.md","0.2","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\BL-003_Watcher_Debounce_Lockfile.md","0.18","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\BL-004_Packaging_Installer_MVP.md","0.17","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\BPOE_notes_links.md","60.95","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\CHECKLIST.md","0.25","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\CoAgent_BusinessPlan_PUBLIC.md","0.57","2025-09-10T19:22:49"
"C:\Users\Chris\Desktop\CoAgent\docs\CoAgent_BusinessPlan_Review.md","30.18","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\CoModules_integration.md","136.14","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Consensus_Test_Plan_P1.md","0.62","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\DO_DO-Smoke_194856-20250909-211601-20040.txt","0.15","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\DO_RepoScan_ReadOnly_213115-20250909-213116-20040.txt","0.31","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\DOC_INDEX.md","0.34","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Executive_Summary.md","1.28","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Feedback_And_Donations.md","0.57","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\Go_No-Go.md","0.48","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Governance_and_Ownership_Mandate.md","2.4","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Governance_Drillbook.md","0.44","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\Governance_Mandate.md","0.85","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\GREETING_Migrate.txt","0.49","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\GREETING_Planning.txt","0.66","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\GTM_Motion.md","0.2","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\Hello.md","0.58","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_00_README.md","0.65","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_01_Value_Proposition_Canvas.md","0.86","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_02_RATs_Assumptions_Test_Plan.md","0.67","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_03_Customer_Interview_Guide.md","0.32","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_04_Competitor_Scan.md","0.38","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_05_Pricing_Scenarios.md","0.25","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_07_MVP_Spec_MM_Consensus.md","0.39","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_08_Eval_Framework.md","0.28","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_11_Roadmap.md","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Adversarial_Scenarios.md","0.95","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_ANNOUNCEMENT_RFC-0001_Public_Comment.md","0.48","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendices.md","0.38","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendix_CoModules_Marketplace_Flywheel.md","1.47","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendix_Curated_BPOE.md","3.36","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendix_Curated_CoModules.md","5.85","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendix_Curated_Workflow.md","5.12","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Appendix_DO_Header_Spec_v0.1.md","1.65","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_archived-DO_DO-RepoScan-ReadOnly_192357-20250909-192400-6636.txt","0.96","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_BL-001_CCTS_Fallback_Remediation.md","0.24","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_BL-002_PanelRegistry_Compaction.md","0.2","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_BL-003_Watcher_Debounce_Lockfile.md","0.18","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_BL-004_Packaging_Installer_MVP.md","0.17","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_BPOE_notes_links.md","60.95","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_CHECKLIST.md","0.25","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_CoAgent_BusinessPlan_Review.md","30.18","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_CoModules_integration.md","136.14","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Consensus_Test_Plan_P1.md","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_DO_DO-Smoke_194856-20250909-211601-20040.txt","0.15","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_DO_RepoScan_ReadOnly_213115-20250909-213116-20040.txt","0.31","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_DOC_INDEX.md","0.34","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Executive_Summary.md","1.28","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Go_No-Go.md","0.48","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Governance_and_Ownership_Mandate.md","2.4","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Governance_Drillbook.md","0.44","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Governance_Mandate.md","0.85","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_GREETING_Migrate.txt","0.49","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_GREETING_Planning.txt","0.66","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Hello.md","0.58","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_INDEX.md","0.18","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_ISSUEOPS.md","0.17","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_jobs.txt","0.49","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Logging_Design.md","0.64","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Market_Analysis.md","0.61","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Marketing_Strategy.md","0.44","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_MIGRATE_STANDDOWN_README.md","0.32","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Monetization_Experiments.md","0.54","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_MVP_Backlog.md","1.21","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_MVP_Test_Plan_P0.md","1.26","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_MVP_Test_Plan.md","1.26","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_MVP_TestPlan_Smokes.md","0.48","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Ops_Runbook_Panels_Watchers_v0.md","0.88","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_P0_Hello.txt","0.2","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_P1_File_Stability.txt","0.03","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_P6_Rollback_Exec.txt","0.15","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_P6_Rollback_Failure_Throw.txt","1.12","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Packaging_Plan.md","0.38","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Planning_Readiness_Checklist.md","1.17","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Positioning_and_Messaging.md","0.51","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_PRD_CoAgent_MVP_filled.md","2.38","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Privacy_and_Security_Model.md","0.47","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Product_Description.md","1.61","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Product_Roadmap.md","0.82","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Queue_Watcher_Spec.md","0.56","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_README_Shortcuts.md","0.21","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_README.md","1.56","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Repo_Mutex_Spec.md","0.47","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\docs\imported_Revenue_Model.md","0.47","2025-09-10T19:22:13"
